id_video,id_komentar,id_author,author_name,like_count,text_original,text_display,updated_at
HhxHvnM5MR0,UgzUb-Ilog35v4oR7ZR4AaABAg,UCU_4mGuKMC_QyvM4KX12vxQ,Iip Doank,0,Nanti aja... Lah..  Klw udah teruji di masyarakat..,Nanti aja... Lah..  Klw udah teruji di masyarakat..,2023-06-07 12:36:19+00:00
HhxHvnM5MR0,UgxP9f5AVkedBWlgKoZ4AaABAg,UCZGytzI7fb0mUpq2yxxr7iQ,mag store,0,"sekarang ekonomi kita lesu, gak kepikiran beli mobil listrik apalagi harganya mahal","sekarang ekonomi kita lesu, gak kepikiran beli mobil listrik apalagi harganya mahal",2023-06-07 12:36:00+00:00
HhxHvnM5MR0,UgyZQ9LuK95x3kj7cWl4AaABAg,UC0SFfTa0kAgL3z6fXXd2eEA,Pak Mardi,0,Insfrastruktur kendaraan listrik harus dibangun hingga ke desa-desa pasti kendaraan listrik akan merajai jalanan.,Insfrastruktur kendaraan listrik harus dibangun hingga ke desa-desa pasti kendaraan listrik akan merajai jalanan.,2023-06-07 12:34:37+00:00
HhxHvnM5MR0,Ugw9-ZuoArdcd5eZRl14AaABAg,UCGZ0xdD02MFVHcM7jCMyiqA,Rezki Karim,0,Kasih gratis pasti laris manis🤣,Kasih gratis pasti laris manis🤣,2023-06-07 12:30:20+00:00
HhxHvnM5MR0,Ugxvz5ycXiFwicq8pQF4AaABAg,UC6QAECc6xHOfrdf0wC_DUHw,XERIUS CHANNEL - Emha Arifin,1,"Mobil listrik subsidi tidak ada syarat, motor listrik subsidi banyak syarat, mikir???","Mobil listrik subsidi tidak ada syarat, motor listrik subsidi banyak syarat, mikir???",2023-06-07 12:22:34+00:00
HhxHvnM5MR0,Ugx_pygvl9f3SjGopoN4AaABAg,UCDutS3Nzj7Hewn4vLG3F4ww,Pak Kuat,0,Ya kalau di luar negri gak laku di Indonesia juga tidak laku,Ya kalau di luar negri gak laku di Indonesia juga tidak laku,2023-06-07 12:19:16+00:00
HhxHvnM5MR0,UgxeK4fLnYRVcRgW15t4AaABAg,UC1kCdd30DILj8vXnSSWTxow,Rekso Xo,0,Coba sajaobil listrik bebas pajak tahunan..   mungkin  org bakal tertarik tapi jg didukung station charger yg byk jg harga yg bersahabat..    uji coba utk 3thm pertama ..,Coba sajaobil listrik bebas pajak tahunan..   mungkin  org bakal tertarik tapi jg didukung station charger yg byk jg harga yg bersahabat..    uji coba utk 3thm pertama ..,2023-06-07 12:18:56+00:00
HhxHvnM5MR0,Ugw9ay4ERXp0BW2vD3d4AaABAg,UCqO7LdXkseXJMjSc_DZ8pbA,Dokter Anestesiu,0,Apakah ada yang bertanya-tanya kenapa Kepala Staf Kepresidenan ngurusin mobil listrik? Tonton video pemilik dealer kendaraan listrik siapa aja. Nanti paham.,Apakah ada yang bertanya-tanya kenapa Kepala Staf Kepresidenan ngurusin mobil listrik? Tonton video pemilik dealer kendaraan listrik siapa aja. Nanti paham.,2023-06-07 12:18:41+00:00
HhxHvnM5MR0,UgyFCa1tsaEvgHOlaGB4AaABAg,UCZ19XVRJBKo95zGXYlvIWQQ,Mbah Po,0,"Nanti juga ada saatnya, kalau BBM sudah habis, mau lari kemana lagi kalau tidak ke listrik,🤭🤭🤭","Nanti juga ada saatnya, kalau BBM sudah habis, mau lari kemana lagi kalau tidak ke listrik,🤭🤭🤭",2023-06-07 12:18:02+00:00
HhxHvnM5MR0,UgzeBnjNkzI8EFFK0yh4AaABAg,UCVobPMRAl5pvEHsPHMRzb_w,@SteelArt ...,0,"Harga mahal, ngecasnya dimana, kualitasnya ada jaminan ngak, bisa berjalan berapa lama apa ngak nanti mogok di jalan.","Harga mahal, ngecasnya dimana, kualitasnya ada jaminan ngak, bisa berjalan berapa lama apa ngak nanti mogok di jalan.",2023-06-07 12:13:09+00:00
HhxHvnM5MR0,UgxZ9gctLh3w5wDPn_h4AaABAg,UCx5_fo3Q9o1M_gXZKwP_Qzw,johan azam,0,"Yg di inginkan rakyat kesejahteraan yg merata, Lapangan pekerjaan yg banyak, sembako terjangkau","Yg di inginkan rakyat kesejahteraan yg merata, Lapangan pekerjaan yg banyak, sembako terjangkau",2023-06-07 12:09:27+00:00
HhxHvnM5MR0,UgydDHmPgQVyAvaA7XR4AaABAg,UCgbm5oXYdwQeDRBO9OJoVRg,Rowi Saja,0,Asiiik.. kalo sudah sangat murah baru kita beli,Asiiik.. kalo sudah sangat murah baru kita beli,2023-06-07 12:09:19+00:00
HhxHvnM5MR0,Ugw9szquCE29P1sZNeh4AaABAg,UCWACkIyvrZmVYlMgkXRrqBg,Agus Setiawan,0,"1.HARGA MURAH (5 JUTA)
2.SUKU CADANG MUDAH DI DAPAT(ADA PABRIK BATERAI NYA)
3.SUBSIDI HRG BARTEY MOTOR LISTRIK
4.KUALITAS TINGGI","1.HARGA MURAH (5 JUTA)
2.SUKU CADANG MUDAH DI DAPAT(ADA PABRIK BATERAI NYA)
3.SUBSIDI HRG BARTEY MOTOR LISTRIK
4.KUALITAS TINGGI",2023-06-07 12:08:59+00:00
HhxHvnM5MR0,UgwS24A9AF3o6w5SG3Z4AaABAg,UCGgHzgVO3xEo6P6-VVPnKTw,Arnold Lewan,0,"Begitu pula di cariin SOLUSI untuk perjalan jauh,  jarak yg hanya 100 - 300 hal pengisiian daya. Apa lagi di KALIMANTAN YG JARAK BISA RIBUAN KILO METER.🙏🙏🙏","Begitu pula di cariin SOLUSI untuk perjalan jauh,  jarak yg hanya 100 - 300 hal pengisiian daya. Apa lagi di KALIMANTAN YG JARAK BISA RIBUAN KILO METER.🙏🙏🙏",2023-06-07 12:08:28+00:00
HhxHvnM5MR0,UgzcZ6Ezv5QRVcavFjB4AaABAg,UC4V2zvXaUOzr14cefwbxRFw,TUHAN bukan orang ARAB Bilangan XXIII 19,1,Masyarakat Indonesia tidak mau beli  mobil listrik karena diancam oleh negara-negara Arab yang jualan minyak mentah dengan klaim mereka pegang kunci sorga.,Masyarakat Indonesia tidak mau beli  mobil listrik karena diancam oleh negara-negara Arab yang jualan minyak mentah dengan klaim mereka pegang kunci sorga.,2023-06-07 12:03:32+00:00
HhxHvnM5MR0,UgwBPbX2-AESFzl0Bgp4AaABAg,UC7Q39f2LhBG47FnGmkQEByQ,John Phantom,0,"Sangat senang dgn berita ini, banyak pemain, cukong (di rezim) karena banyak yg rugi 😂","Sangat senang dgn berita ini, banyak pemain, cukong (di rezim) karena banyak yg rugi 😂",2023-06-07 11:59:31+00:00
HhxHvnM5MR0,UgwTblRPGlecCAWUcLJ4AaABAg,UCFROPHZySFJ-wub_wLj9Ijw,Andreas Irawan,0,"Y ilah ga laku lah, harga air ev 300jt mobil kecil cuma listrik aja, ya beli aja xpander atau avanza lah. Kec air ev harga 150jt","Y ilah ga laku lah, harga air ev 300jt mobil kecil cuma listrik aja, ya beli aja xpander atau avanza lah. Kec air ev harga 150jt",2023-06-07 11:58:03+00:00
HhxHvnM5MR0,UgyElfohAx_3eoohDFl4AaABAg,UCr9jOZ5Bf17PwA21X0rC4mw,IT Prog,0,"RAKYAT MAUNYA MEREK TERKENAL, HONDA, SUZUKI, MOBIL YANG JELAS2X BAIK. merek baru siapa yg mau beli mau motor terbang juga blm tentu","RAKYAT MAUNYA MEREK TERKENAL, HONDA, SUZUKI, MOBIL YANG JELAS2X BAIK. merek baru siapa yg mau beli mau motor terbang juga blm tentu",2023-06-07 11:57:30+00:00
HhxHvnM5MR0,UgyWBTtLAF4HEiOG6A14AaABAg,UCkOzQRaQjgudEazLFv3WbVA,Akbar Abba,0,Mobil pribadi disubsidi🤔 aneh,Mobil pribadi disubsidi🤔 aneh,2023-06-07 11:54:30+00:00
HhxHvnM5MR0,UgwWKsif3y3iCHmTZL94AaABAg,UCPki06-fDaLA7nHhvIaUXKg,Rosadi Nurdin,0,"Modelnya kurang menarik , coba robah model  bikin Kya Avanza","Modelnya kurang menarik , coba robah model  bikin Kya Avanza",2023-06-07 11:44:40+00:00
HhxHvnM5MR0,UgwIXsYEi2B6g-cZlqF4AaABAg,UCntmzQvKoSZUw2jUa_GFchw,TONO Mr,0,"mobil esempak makin terbang ke langit...be like it😂
#ProdukPolitik","mobil esempak makin terbang ke langit...be like it😂
#ProdukPolitik",2023-06-07 11:42:59+00:00
HhxHvnM5MR0,UgzGvRmRxRYZ6Jo0lpR4AaABAg,UC0b-4YzPh9SjB2k4ysQOMKQ,Paksi Nogo Liman57586789,0,"Rakyat maunya, IritBBM 1ltr-20km/ltr,pajak murah, sparepart melimpah, bisa muat bnyak","Rakyat maunya, IritBBM 1ltr-20km/ltr,pajak murah, sparepart melimpah, bisa muat bnyak",2023-06-07 11:42:08+00:00
HhxHvnM5MR0,UgzSChM413DT8K5k1Hd4AaABAg,UCZMqn9oWgEFnUHPuSQNqv9g,乇乂卩ㄥㄖ丂丨ㄖ几!,0,Elon Mask udh menjangkakn hal ini... 😂,Elon Mask udh menjangkakn hal ini... 😂,2023-06-07 11:38:01+00:00
HhxHvnM5MR0,Ugybdp1t7DANCG4kzdt4AaABAg,UCrl9ook1AE0I2_bBOXM6XCw,AGE KEDIRI,0,Kalau memaksa rakyat kecil itu namanya memaksakan kehendak! Dan rakyat lagi yang jadi korban demi kepentingan investor Aseng 😂,Kalau memaksa rakyat kecil itu namanya memaksakan kehendak! Dan rakyat lagi yang jadi korban demi kepentingan investor Aseng 😂,2023-06-07 11:36:35+00:00
HhxHvnM5MR0,Ugz0Av42aksDQnBHFw54AaABAg,UCxXMWD3ojYV7JriKJo6T-ew,jusaccmishak,0,Tiket kereta murah. Lebih enak naik kereta tanpa perlu usaha dengan mengemudi. Maklum ga sanggup bayar driver.,Tiket kereta murah. Lebih enak naik kereta tanpa perlu usaha dengan mengemudi. Maklum ga sanggup bayar driver.,2023-06-07 11:25:01+00:00
HhxHvnM5MR0,UgxEbDz5ljb9L3B3OJZ4AaABAg,UCi5xl2SPxfV2_skeGKg-ovQ,Adi Sapri,0,luhut dan muldoko emang gua fikirin bangkrut aja lu..,luhut dan muldoko emang gua fikirin bangkrut aja lu..,2023-06-07 11:16:18+00:00
HhxHvnM5MR0,UgxdTFp2h4P37RRvVc14AaABAg,UCqOZduzYaZ3R9aOTdMHcN7Q,TS,0,Kendaraan Listrik itu BlundeR.,Kendaraan Listrik itu BlundeR.,2023-06-07 11:14:32+00:00
HhxHvnM5MR0,UgzoUM_EEBGARTmYQ6V4AaABAg,UCi5isbajjRY7GVs_SDKcUbA,Pew Pew,0,SPBU aja ditambah fasilitas buat charging... Ga usa mikir lahan... Tinggal instalasi,SPBU aja ditambah fasilitas buat charging... Ga usa mikir lahan... Tinggal instalasi,2023-06-07 11:13:54+00:00
HhxHvnM5MR0,Ugzfg2O8BUByVpA2F8V4AaABAg,UCpH5Zuya3-IivdajpyPRAXQ,Abdul Azis,0,"Lakunya hanya diperkotaan besar. Karna daya untuk mengeces kendaraan listrik blum sluruhnya di indonesia ada pom listrik.

Yg ke 2.daya jangkau untuk membeli mobil listrik  belum terjangkau untuk kalangan menengah ke bawah","Lakunya hanya diperkotaan besar. Karna daya untuk mengeces kendaraan listrik blum sluruhnya di indonesia ada pom listrik.

Yg ke 2.daya jangkau untuk membeli mobil listrik  belum terjangkau untuk kalangan menengah ke bawah",2023-06-07 11:13:33+00:00
HhxHvnM5MR0,UgzOosrezjTntGW_-W94AaABAg,UCpeXRaqwzM-mGUAE2fbQthA,Ali Bagus,0,Bingung ngecasnya bosss,Bingung ngecasnya bosss,2023-06-07 11:10:10+00:00
HhxHvnM5MR0,Ugzqp20bYfj3GYyRNBh4AaABAg,UC2iuZiwWw0djJUOsFSjoqXQ,Ryan Barock,0,"Jangankan mau beli mobil listrik, bayar listrik aja ngos-ngosan...🤪","Jangankan mau beli mobil listrik, bayar listrik aja ngos-ngosan...🤪",2023-06-07 11:03:51+00:00
HhxHvnM5MR0,Ugxw4cVMVDALxscH2Vl4AaABAg,UCQO_p8FNSVAZm-t3Gv1-CWg,GLOBAL CELLINDO,0,"Siapa yang mau beli ,mahal nya ujubilah emang nya duit nyetak","Siapa yang mau beli ,mahal nya ujubilah emang nya duit nyetak",2023-06-07 11:01:42+00:00
HhxHvnM5MR0,UgxjUmmlFFoGsKbbI3l4AaABAg,UCd3NcJExkqUoP51aVDo5F5w,Muhammad Taufik Akbar,0,Ya g bs lah kalo infrastruktur charger minim😂😂😂😂😌😌😌,Ya g bs lah kalo infrastruktur charger minim😂😂😂😂😌😌😌,2023-06-07 10:48:35+00:00
HhxHvnM5MR0,UgwTB-zKrdWpbrbteKV4AaABAg,UCJIZ7x4ZlR2nIMN7D9MqjyQ,Ida nurhaida Nurhaida,0,"Kendaraan umum diutamakan ,utk masyarakat mampu boleh disuruh beli .yg penting pendidikan utk anak 2generasi muda biar menguasai iptek ,","Kendaraan umum diutamakan ,utk masyarakat mampu boleh disuruh beli .yg penting pendidikan utk anak 2generasi muda biar menguasai iptek ,",2023-06-07 10:48:31+00:00
HhxHvnM5MR0,UgxxF8jwO7Kt8RZbP1N4AaABAg,UCtpjpdyJlmIahxSVu69lLpQ,Fathur Rahman,0,Indahnya ketika dulu sering berkendara naik kereta kuda,Indahnya ketika dulu sering berkendara naik kereta kuda,2023-06-07 10:42:14+00:00
HhxHvnM5MR0,Ugw5vx0bFX2Los4MBQp4AaABAg,UCetiZhFEMxGkxD7c3mTw8Sw,Master Soft,0,"EV ga praktis, kalau ke luar kota mau cas dimana ?, hotel ?, apa mau ?","EV ga praktis, kalau ke luar kota mau cas dimana ?, hotel ?, apa mau ?",2023-06-07 10:33:42+00:00
HhxHvnM5MR0,UgyrLd8HOnf9smKGpkN4AaABAg,UCdyw-neA6V1QbG9JGGjIhnQ,Akhmad Rasyid,0,"Kalau mau ev laku, naikkan harga jual mobil bensin dan diesel di atas harga mobil listrik","Kalau mau ev laku, naikkan harga jual mobil bensin dan diesel di atas harga mobil listrik",2023-06-07 10:28:01+00:00
HhxHvnM5MR0,UgxNcSFcNVNeoWX2Im94AaABAg,UCddfnRQvXTveQUyQsJhv0yQ,ZN,0,"kasih tanpa pajak-pajakan, di jamin laku 60%nya :D","kasih tanpa pajak-pajakan, di jamin laku 60%nya :D",2023-06-07 10:26:52+00:00
HhxHvnM5MR0,UgxhnzDOcRdI6hR5ARh4AaABAg,UC0aWr7DW0G-UY0im6_Nj9ZA,Ifrull S.A,0,"keperluan mobil rakyat bukan cuma untuk di perkotaan, bisa tidak dipakai blusukan. ke daerah yg jalanya rusak, turun naik, berlumpur, banjir. disitu masyarakat tidak percaya mobil listrik bisa.","keperluan mobil rakyat bukan cuma untuk di perkotaan, bisa tidak dipakai blusukan. ke daerah yg jalanya rusak, turun naik, berlumpur, banjir. disitu masyarakat tidak percaya mobil listrik bisa.",2023-06-07 10:25:51+00:00
HhxHvnM5MR0,UgxrpIcNlIgpAdgTQrl4AaABAg,UCPBWSyp7cZBhyYPYNh1UvBw,Rudy Gunawan,0,"Rakyat sudah pintar, sudah tahu berapa sih sebenarnya modal mobil listrik atau motor listrik, jadi mengerti bahwa harga yang dijual di Indonesia itu sudah di mark up gila-gilaan, kemudian rakyat juga tahu bahwa harga jual kembali mobil atau motor listrik bekas jatuh banget karena memang komponen termahal yaitu baterai sudah jadi soak. Rakyat sekarang toh semua pakai smartphone, ya tahu dong bahwa lama kelamaan daya pakai handphone juga sama ngedrop karena baterai soak dan jadi harus sering charge handphone. Dan masyarakat gak bodoh, mau bilang gak pakai energi fosil, lha listrik di Indonesia mayoritas berasal dari batubara alias energi fosil juga, jadi cuma memindahkan beban polusi pembakaran energi fosil dari mobil ke pembangkit listrik doang. Yang rakyat kecil butuh itu uang untuk usaha, lowongan kerja, bukan kendaraan listrik. Pendapatan per kapita kita masih kecil, pemerintah sadarlah, gak mungkin maksa rakyat kecil yang pendapatannya dibawah pendapatan per kapita untuk bisa punya mobil. Buat apa punya mobil ataupun motor listrik tapi masih sulit kasih makan anak istri.","Rakyat sudah pintar, sudah tahu berapa sih sebenarnya modal mobil listrik atau motor listrik, jadi mengerti bahwa harga yang dijual di Indonesia itu sudah di mark up gila-gilaan, kemudian rakyat juga tahu bahwa harga jual kembali mobil atau motor listrik bekas jatuh banget karena memang komponen termahal yaitu baterai sudah jadi soak. Rakyat sekarang toh semua pakai smartphone, ya tahu dong bahwa lama kelamaan daya pakai handphone juga sama ngedrop karena baterai soak dan jadi harus sering charge handphone. Dan masyarakat gak bodoh, mau bilang gak pakai energi fosil, lha listrik di Indonesia mayoritas berasal dari batubara alias energi fosil juga, jadi cuma memindahkan beban polusi pembakaran energi fosil dari mobil ke pembangkit listrik doang. Yang rakyat kecil butuh itu uang untuk usaha, lowongan kerja, bukan kendaraan listrik. Pendapatan per kapita kita masih kecil, pemerintah sadarlah, gak mungkin maksa rakyat kecil yang pendapatannya dibawah pendapatan per kapita untuk bisa punya mobil. Buat apa punya mobil ataupun motor listrik tapi masih sulit kasih makan anak istri.",2023-06-07 10:15:29+00:00
HhxHvnM5MR0,UgylVgIrmee3KuX25QF4AaABAg,UCo21JdrDqhUVpvgzShYEMxw,Okib Irawan,0,300jt dapet mobil2an 😂 karuan beli grandmax muat banyak harga murah bbm irit.,300jt dapet mobil2an 😂 karuan beli grandmax muat banyak harga murah bbm irit.,2023-06-07 10:11:24+00:00
HhxHvnM5MR0,UgzWR8zEphC3rPBhcol4AaABAg,UC0VTcSMOtT0KSoreMmbEG6A,MrThanks,1,"Gimana mau laku orang listrik cuma jual eco friendly tapi gak praktis, muatan kecil dan harga gak masuk akal. Cuma baterai aja harga bisa 2x lipat harga yang pakai mesin rumit. Ribet juga pemakaiannya. Jual harga dibawah 100jt baru laku tuh Wuling. Harga paling masuk akal ya mentok di 100jt itu wuling...","Gimana mau laku orang listrik cuma jual eco friendly tapi gak praktis, muatan kecil dan harga gak masuk akal. Cuma baterai aja harga bisa 2x lipat harga yang pakai mesin rumit. Ribet juga pemakaiannya. Jual harga dibawah 100jt baru laku tuh Wuling. Harga paling masuk akal ya mentok di 100jt itu wuling...",2023-06-07 10:10:26+00:00
HhxHvnM5MR0,UgxucW_JOOrHPFzdg694AaABAg,UC1aqaSdhQhD_8810JKn5zsg,Rilsyah Syahruzad,0,"Mobil listrik biarlah buat orang2 kaya saja karna bahkan bila 10% saja pengguna mobil BBM pindah ke moblis dijamin PLN pasti kewalahan. Belum lagi listrik di rumah akan tekor byar pet karna habis buat nge charge moblis dan tak tersisa lagi buat kulkas, rice cooker, AC, kompor. Jadi, berhentilah berhalusinasi mengubah mobil BBM ke moblis lebih dari 10%","Mobil listrik biarlah buat orang2 kaya saja karna bahkan bila 10% saja pengguna mobil BBM pindah ke moblis dijamin PLN pasti kewalahan. Belum lagi listrik di rumah akan tekor byar pet karna habis buat nge charge moblis dan tak tersisa lagi buat kulkas, rice cooker, AC, kompor. Jadi, berhentilah berhalusinasi mengubah mobil BBM ke moblis lebih dari 10%",2023-06-07 10:04:34+00:00
HhxHvnM5MR0,UgxaeTg04MCs3haSqiV4AaABAg,UCfdJ4jL9zbckpMXR_xM3K3g,Ꭺndin Ꮯommunity,0,"Yang jadi masalah orang enggan membeli mobil listrik adalah. 
Harganya mahal, isi ngecas nya ribet memakan banyak daya, tidak bertenaga dibandingkan mobil non listrik, sangat membahayakan/mudah terbakar atau rusak.","Yang jadi masalah orang enggan membeli mobil listrik adalah. 
Harganya mahal, isi ngecas nya ribet memakan banyak daya, tidak bertenaga dibandingkan mobil non listrik, sangat membahayakan/mudah terbakar atau rusak.",2023-06-07 10:04:00+00:00
HhxHvnM5MR0,Ugy13CfLERW0YQqBzn54AaABAg,UC_1qhnQXPn6xzYF5lLR743A,GURU HONOR,0,"Nyari duit melulu ,pemerintah, , gua ngga mau klo produk china , jelek","Nyari duit melulu ,pemerintah, , gua ngga mau klo produk china , jelek",2023-06-07 10:02:53+00:00
HhxHvnM5MR0,UgyDQGGJywfnszvRTa94AaABAg,UCQlE1rC4MdxN0JllTN7dF6g,Cipoy Gaming,0,"Teknologi mobil listrik adalah teknologi Sampah !!!. embel2 mengurangi emisi, cuih, mana bisa emisi berkurang kalau penggunanya gak signifikan, orang berduit doang yg bisa beli, rakyat kecil di korbanin.","Teknologi mobil listrik adalah teknologi Sampah !!!. embel2 mengurangi emisi, cuih, mana bisa emisi berkurang kalau penggunanya gak signifikan, orang berduit doang yg bisa beli, rakyat kecil di korbanin.",2023-06-07 10:01:59+00:00
HhxHvnM5MR0,UgxtGjkcBZQ0zhaqpzR4AaABAg,UC_-lzddvVSDxmcUlSIWPd9w,goyang dumang,0,Mobil listrik? Apa itu? DIESEL lah TOPPPPPPPP CUMI DARAT hahahaha,Mobil listrik? Apa itu? DIESEL lah TOPPPPPPPP CUMI DARAT hahahaha,2023-06-07 10:00:37+00:00
HhxHvnM5MR0,UgylKaoW-c8VuIHK_KV4AaABAg,UCAgDYkoSq85RBGJeLOkPLcA,Arief Chudori,0,Kemahalan selama di chass di rumah gak bisa ya jangan harap laku 😎😎😎😎😎 orang sekarang gak mau klo dibikin kapitalisme 😎 coba seperti nokia dan xiomi di awal bisnis pasti laku keras contoh mereka.,Kemahalan selama di chass di rumah gak bisa ya jangan harap laku 😎😎😎😎😎 orang sekarang gak mau klo dibikin kapitalisme 😎 coba seperti nokia dan xiomi di awal bisnis pasti laku keras contoh mereka.,2023-06-07 10:00:22+00:00
HhxHvnM5MR0,Ugw-eby8tJsdjdJSiXd4AaABAg,UCmA1MjHKSe_srA4Gs5NOnQQ,Raditz Room,0,mobil listrik yg disini 11 12 kek maenan semua. klo pun ada tipe yg all around. harga nya bangsat bgt,mobil listrik yg disini 11 12 kek maenan semua. klo pun ada tipe yg all around. harga nya bangsat bgt,2023-06-07 09:59:24+00:00
HhxHvnM5MR0,UgzeZDuilA2dOOxDdsl4AaABAg,UCfzV9_YmHnpRKeoQrV8zxGA,CALL ME YACHI,0,"Mobil listrik yg secara utility utk dalam kota, sebagai mobil antar jemput sekolah atau ke pasar. Masih kalah fungsionalitasnya sama honda beat","Mobil listrik yg secara utility utk dalam kota, sebagai mobil antar jemput sekolah atau ke pasar. Masih kalah fungsionalitasnya sama honda beat",2023-06-07 09:55:35+00:00
HhxHvnM5MR0,Ugzh9nz2ZW8qcdeIpIp4AaABAg,UCDm6Ic6H432IoIhn63fvBrQ,Slamet Riyadi,0,Di Indonesia mobil listrik yang namanya subsidi harga di bawa.100 JT pasti laku harga di bawah .100 JT perusahaan sudah untung,Di Indonesia mobil listrik yang namanya subsidi harga di bawa.100 JT pasti laku harga di bawah .100 JT perusahaan sudah untung,2023-06-07 09:51:25+00:00
HhxHvnM5MR0,UgwBjoOB0tE4pIZ1Szd4AaABAg,UCBka1I2PSuitTin8eEVHTUg,Petani Amatir,0,semua itu hanyalah mobil mainan :v,semua itu hanyalah mobil mainan :v,2023-06-07 09:51:19+00:00
HhxHvnM5MR0,Ugx3LUoy4X4T1yKDw814AaABAg,UCcE3_Y0zdr73Npq54AnGrHA,zamil hoo,0,Terlalu mahal untuk batrenya,Terlalu mahal untuk batrenya,2023-06-07 09:48:08+00:00
HhxHvnM5MR0,UgyB6cmN0pHioDV6DeZ4AaABAg,UCvxrNK0QKZMEW6NfiIs0r5Q,Adil Pambudi,0,"Mau beli mitor listrik tp listrik di rumah nggak kuat, terus mau ngecas di mana?","Mau beli mitor listrik tp listrik di rumah nggak kuat, terus mau ngecas di mana?",2023-06-07 09:47:58+00:00
HhxHvnM5MR0,UgxNSnOg1FNsYls8nMR4AaABAg,UCEdb33OaNTHA1fg9lsrqZGg,anggo putin,0,Narasi oposisi Mulu ni channel,Narasi oposisi Mulu ni channel,2023-06-07 09:46:36+00:00
HhxHvnM5MR0,UgwGWip5GByiEDoQa5V4AaABAg,UCg5oC1BNhB0wKJXucReFHzQ,Aris tv,0,stasiun charging kurang banyak di desa2 malah ga ada,stasiun charging kurang banyak di desa2 malah ga ada,2023-06-07 09:44:11+00:00
HhxHvnM5MR0,UgzeNzrihY-vbvrjLMB4AaABAg,UCUzEgV91m7H1x-hrdNm6J0w,Grady Dave,0,regone kendaraan listrik e ki lo,regone kendaraan listrik e ki lo,2023-06-07 09:37:44+00:00
HhxHvnM5MR0,UgyZeG7wMszWCZr1fqN4AaABAg,UCjljvqMoWU8xmc5S6RMPPXA,fishing pamekasan,0,"Model mobil
Harga terjangkau
Pos pengisian
Daya angkut
Kualitas dan ketahanan batrey
Mobil lama yang bisa di ubah ke listrik... Baik avanza, jaz dll, ayla, brio dll, Dengan biaya yang tidak mahal. 
Maka perlahan. Masyarakat akan beralih ke mobil listrik.. 
Klu mobil listrik mau maju maka mobil bensin harus di ubah ke listrik dengan biaya yang murah","Model mobil
Harga terjangkau
Pos pengisian
Daya angkut
Kualitas dan ketahanan batrey
Mobil lama yang bisa di ubah ke listrik... Baik avanza, jaz dll, ayla, brio dll, Dengan biaya yang tidak mahal. 
Maka perlahan. Masyarakat akan beralih ke mobil listrik.. 
Klu mobil listrik mau maju maka mobil bensin harus di ubah ke listrik dengan biaya yang murah",2023-06-07 09:30:09+00:00
HhxHvnM5MR0,Ugzyas2uGRiLSKJJ0OF4AaABAg,UCTU7QvLg7B99WoOPCTTtZgQ,Muh Aris Munandar,0,"Lihat 10 tahun kedepan, klo sudah bagus fasilitas pendukung artinya berhasil, klo fasilitas pendukung nya blm merata, berarti proyek tak berhasil","Lihat 10 tahun kedepan, klo sudah bagus fasilitas pendukung artinya berhasil, klo fasilitas pendukung nya blm merata, berarti proyek tak berhasil",2023-06-07 09:29:39+00:00
HhxHvnM5MR0,UgwYkG-kRbvX28SlfGx4AaABAg,UCHx1RrV-gNIK7OmrAY7NE-A,Wahyu Setyawan,0,"1.karena mahal 
2.cas nya belom merata /jarang di lokasi2 umum
3.model nya 
4.onderdil susah 😂😂
5.😂😂😂😂😂😂😂","1.karena mahal 
2.cas nya belom merata /jarang di lokasi2 umum
3.model nya 
4.onderdil susah 😂😂
5.😂😂😂😂😂😂😂",2023-06-07 09:28:38+00:00
HhxHvnM5MR0,UgxGFWeCBglO-B0-yyp4AaABAg,UCZiztGJxCEmHqx-5LDR23OA,Candra Irawan,0,"Harga masih mahal, coba bikin mobil ukuran SUV EV tapi harga setara Avanza, Xenia, Xpander. Pasti laku itu kalau harga segitu.","Harga masih mahal, coba bikin mobil ukuran SUV EV tapi harga setara Avanza, Xenia, Xpander. Pasti laku itu kalau harga segitu.",2023-06-07 09:28:29+00:00
HhxHvnM5MR0,UgyCq9L53Plz2Djlh_d4AaABAg,UC4qhBl_muC3PTn3b5-sD1xQ,Reinaldo Agustio,0,Mau laku? Diskon harga air ev jd 100jtan pasti laku deh.. klw bisa jgn cuma diskon ppn aja tp pajak2 lainnya klw bisa di NOL kan spy harganya mirip2 harga di china sana..,Mau laku? Diskon harga air ev jd 100jtan pasti laku deh.. klw bisa jgn cuma diskon ppn aja tp pajak2 lainnya klw bisa di NOL kan spy harganya mirip2 harga di china sana..,2023-06-07 09:18:14+00:00
HhxHvnM5MR0,UgxwWQ6slyW8_GWskGV4AaABAg,UCmwHiKcmqnR8wEZsUoWl2lg,Warehouse PopStore,0,jangan samain 2 tak ke 4 Tak sama Kendaraan BBM ke Kendaraan listrik,jangan samain 2 tak ke 4 Tak sama Kendaraan BBM ke Kendaraan listrik,2023-06-07 09:09:47+00:00
HhxHvnM5MR0,UgxQA2TgmK3ZIPf40k14AaABAg,UC1ZH9BpLpYmeRCglsKb5sng,B GI,0,Ora payu bro daganganmu.😅🏃🏃,Ora payu bro daganganmu.😅🏃🏃,2023-06-07 09:02:41+00:00
